return_id,item_id,reason,return_date
4232,124305,damaged,2024-08-29 15:53:58
4233,89877,damaged,2025-06-19 06:28:34
4234,148815,damaged,2025-01-26 07:29:23
4235,166250,late_delivery,2024-12-19 13:49:59
4236,10745,late_delivery,2025-06-05 23:57:23
4237,148580,damaged,2025-05-05 03:33:16
4238,111504,not_as_described,2024-10-26 12:26:57
4239,41455,changed_mind,2025-03-04 11:10:57
4240,32238,changed_mind,2024-10-20 12:23:34
4241,32438,late_delivery,2025-03-07 18:18:13
4242,89401,damaged,2024-10-12 04:38:07
4243,40114,changed_mind,2024-08-15 07:31:05
4244,101778,not_as_described,2025-05-17 08:52:47
4245,14821,late_delivery,2024-10-27 21:22:22
4246,181620,changed_mind,2024-08-03 19:13:31
4247,175387,damaged,2025-03-27 23:21:20
4248,192344,late_delivery,2025-04-03 20:40:45
4249,170217,not_as_described,2025-04-13 23:19:16
4250,155911,changed_mind,2024-08-22 17:06:17
4251,130583,changed_mind,2024-10-31 20:27:48
4252,104729,late_delivery,2025-01-31 01:36:59
4253,197394,not_as_described,2024-08-31 02:39:48
4254,6648,changed_mind,2025-04-29 00:18:33
4255,196292,changed_mind,2024-10-21 04:11:12
4256,35026,changed_mind,2024-11-22 10:18:38
4257,186814,not_as_described,2025-04-15 05:14:16
4258,62315,late_delivery,2024-11-06 12:31:21
4259,88925,damaged,2024-09-22 07:02:57
4260,23909,changed_mind,2025-06-25 23:55:59
4261,97995,damaged,2025-03-16 19:14:42
4262,176738,changed_mind,2024-07-13 12:23:23
4263,175718,not_as_described,2024-12-13 19:23:42
4264,37320,late_delivery,2024-10-24 09:37:47
4265,102910,changed_mind,2024-08-10 04:48:03
4266,47140,not_as_described,2024-11-17 09:35:30
4267,151039,damaged,2024-08-31 03:03:41
4268,34901,damaged,2024-08-24 04:20:30
4269,100177,changed_mind,2024-10-21 19:04:42
4270,123613,not_as_described,2024-12-17 16:42:46
4271,66325,not_as_described,2025-06-29 15:52:21
4272,183650,changed_mind,2024-10-15 18:35:49
4273,86087,damaged,2025-01-30 15:36:05
4274,37361,changed_mind,2024-09-03 11:05:23
4275,4062,not_as_described,2025-04-23 01:56:23
4276,158603,late_delivery,2024-10-03 00:11:45
4277,119426,not_as_described,2024-08-01 03:52:33
4278,188701,not_as_described,2025-03-23 06:26:00
4279,95136,damaged,2025-01-04 20:10:15
4280,60622,changed_mind,2024-12-16 17:23:25
4281,71555,not_as_described,2024-09-08 15:53:24
4282,137013,not_as_described,2024-08-13 03:10:37
4283,79520,late_delivery,2025-06-24 07:58:38
4284,120184,changed_mind,2025-06-01 13:11:48
4285,11045,changed_mind,2025-02-19 02:13:16
4286,64601,damaged,2024-08-26 18:48:54
4287,7390,not_as_described,2024-09-05 08:05:27
4288,94568,late_delivery,2025-03-13 23:02:05
4289,154511,damaged,2025-05-24 01:47:10
4290,16318,changed_mind,2025-01-02 18:01:32
4291,69431,changed_mind,2024-12-20 03:20:06
4292,1057,changed_mind,2025-06-21 01:36:35
4293,64883,late_delivery,2024-10-29 08:54:42
4294,46589,not_as_described,2024-07-31 17:36:20
4295,10104,damaged,2025-01-21 18:02:43
4296,196062,damaged,2024-07-13 23:43:02
4297,173433,not_as_described,2024-12-14 18:56:56
4298,144164,damaged,2024-10-31 09:50:37
4299,109773,changed_mind,2025-04-07 06:16:04
4300,65782,damaged,2024-10-14 21:12:34
4301,150882,not_as_described,2025-01-07 04:23:40
4302,159380,changed_mind,2025-02-08 07:50:56
4303,132620,late_delivery,2024-11-26 01:43:42
4304,16821,not_as_described,2024-11-04 12:03:54
4305,18383,not_as_described,2025-03-24 09:53:58
4306,64390,not_as_described,2024-09-20 14:26:42
4307,138269,late_delivery,2024-12-12 05:37:41
4308,40716,changed_mind,2025-04-21 10:28:34
4309,75753,not_as_described,2024-10-12 19:39:57
4310,31565,changed_mind,2024-09-06 00:46:37
4311,18087,changed_mind,2025-03-24 08:15:39
4312,41506,changed_mind,2024-07-12 20:13:45
4313,161264,changed_mind,2025-05-15 21:16:42
4314,113846,changed_mind,2025-05-15 15:48:21
4315,11006,late_delivery,2025-03-10 00:47:45
4316,163441,not_as_described,2025-03-09 08:37:23
4317,196829,damaged,2025-01-13 03:29:17
4318,6338,changed_mind,2024-09-21 21:00:01
4319,188149,changed_mind,2024-11-27 12:23:09
4320,186455,late_delivery,2024-09-16 17:31:28
4321,16027,damaged,2024-08-31 13:43:59
4322,65529,damaged,2024-08-09 22:49:30
4323,109292,changed_mind,2024-11-26 23:33:10
4324,95978,late_delivery,2025-03-04 19:17:34
4325,166611,changed_mind,2024-09-14 02:28:31
4326,20547,damaged,2025-02-16 08:57:32
4327,146807,changed_mind,2025-03-24 19:33:34
4328,44991,changed_mind,2025-02-09 06:16:10
4329,65947,late_delivery,2024-08-09 00:45:33
4330,151602,not_as_described,2025-07-05 21:32:26
4331,42290,damaged,2024-12-12 02:26:57
4332,124411,not_as_described,2025-06-02 16:21:36
4333,9513,late_delivery,2024-11-19 00:07:39
4334,76497,damaged,2024-12-30 13:28:05
4335,167000,late_delivery,2024-09-19 23:03:09
4336,42696,damaged,2025-04-13 05:43:38
4337,70771,not_as_described,2025-06-30 06:23:45
4338,91589,damaged,2025-02-17 04:34:51
4339,9933,not_as_described,2025-03-29 15:58:37
4340,103605,changed_mind,2025-02-28 15:24:15
4341,125211,changed_mind,2025-02-04 05:21:55
4342,59196,changed_mind,2025-02-11 11:13:39
4343,129806,not_as_described,2025-04-18 22:00:37
4344,136299,changed_mind,2024-12-20 13:48:27
4345,184738,late_delivery,2024-11-13 07:20:18
4346,130343,changed_mind,2024-12-11 17:41:14
4347,192895,changed_mind,2024-12-21 02:26:00
4348,11988,changed_mind,2024-09-10 08:30:39
4349,176986,not_as_described,2025-03-02 14:05:04
4350,161627,not_as_described,2025-04-18 20:06:48
4351,32012,not_as_described,2025-01-23 05:11:43
4352,152079,not_as_described,2025-04-21 12:04:08
4353,43386,changed_mind,2025-03-01 01:33:11
4354,86467,not_as_described,2024-07-21 01:40:30
4355,86519,changed_mind,2024-08-04 04:37:34
4356,9929,not_as_described,2024-08-31 12:40:48
4357,54637,damaged,2025-01-31 03:53:34
4358,157175,not_as_described,2024-10-29 22:41:35
4359,121099,not_as_described,2024-10-17 12:40:44
4360,184999,late_delivery,2024-07-26 14:36:28
4361,24702,not_as_described,2024-09-14 15:16:46
4362,139748,damaged,2024-09-30 02:09:29
4363,8287,late_delivery,2024-11-13 05:31:50
4364,156732,damaged,2024-09-30 13:38:44
4365,71149,changed_mind,2024-10-27 06:21:33
4366,194133,changed_mind,2024-12-17 09:06:25
4367,8242,late_delivery,2024-08-26 08:33:26
4368,21868,late_delivery,2024-12-27 18:17:53
4369,93206,changed_mind,2024-12-18 12:00:01
4370,90422,late_delivery,2024-12-13 12:10:42
4371,179444,changed_mind,2024-11-25 13:51:45
4372,179120,changed_mind,2024-10-13 08:40:30
4373,60375,late_delivery,2024-09-02 15:24:53
4374,83674,not_as_described,2024-10-16 21:43:59
4375,178985,late_delivery,2024-10-08 07:43:44
4376,113155,damaged,2025-05-21 09:42:05
4377,123481,late_delivery,2024-12-22 08:01:12
4378,178758,not_as_described,2024-11-15 03:37:53
4379,161717,late_delivery,2025-05-03 06:03:04
4380,133661,changed_mind,2024-07-12 06:46:40
4381,40542,changed_mind,2024-08-01 19:38:01
4382,192864,changed_mind,2024-11-27 09:03:41
4383,146019,not_as_described,2024-09-14 04:28:19
4384,36160,not_as_described,2025-03-08 03:01:10
4385,54210,changed_mind,2025-01-06 17:16:35
4386,78032,not_as_described,2025-02-09 22:55:54
4387,173275,changed_mind,2025-02-20 23:45:15
4388,184675,late_delivery,2024-09-24 23:43:23
4389,177879,not_as_described,2024-09-15 04:59:57
4390,175990,late_delivery,2024-09-03 14:24:05
4391,129494,changed_mind,2024-10-19 17:09:25
4392,181757,damaged,2024-08-23 22:40:51
4393,43636,changed_mind,2024-08-08 17:31:03
4394,110022,changed_mind,2025-06-24 12:12:04
4395,30452,changed_mind,2025-05-05 18:58:01
4396,90293,damaged,2025-01-16 07:23:09
4397,120993,changed_mind,2025-03-02 22:33:03
4398,116482,late_delivery,2025-04-28 01:37:48
4399,148037,not_as_described,2024-10-27 06:58:51
4400,16462,late_delivery,2024-12-27 04:19:57
4401,71086,late_delivery,2025-05-11 19:42:56
4402,124879,damaged,2025-06-16 09:54:59
4403,41747,changed_mind,2024-10-15 22:59:42
4404,86827,not_as_described,2024-09-01 22:30:05
4405,60512,damaged,2024-08-13 15:25:27
4406,154218,damaged,2025-01-10 18:22:04
4407,52658,not_as_described,2024-10-17 17:34:32
4408,181169,not_as_described,2025-05-31 19:38:34
4409,88971,not_as_described,2024-08-24 10:22:32
4410,114010,damaged,2025-05-19 01:47:29
4411,1500,late_delivery,2025-02-22 08:42:59
4412,69931,late_delivery,2025-05-02 00:31:21
4413,58986,not_as_described,2025-06-08 01:38:02
4414,71950,damaged,2025-02-14 17:09:51
4415,74963,late_delivery,2025-02-23 21:15:11
4416,157116,damaged,2025-07-09 04:20:13
4417,73100,changed_mind,2025-02-24 16:23:10
4418,78524,late_delivery,2024-11-04 08:27:37
4419,63170,not_as_described,2025-01-04 02:10:46
4420,67139,damaged,2024-07-23 08:25:42
4421,19397,late_delivery,2025-06-06 12:15:09
4422,24585,changed_mind,2025-05-03 16:08:46
4423,169241,late_delivery,2025-03-25 22:35:31
4424,82628,changed_mind,2025-01-18 07:59:15
4425,141447,late_delivery,2025-03-10 08:44:13
4426,116859,damaged,2025-02-11 00:59:00
4427,105607,not_as_described,2025-05-17 20:04:34
4428,122727,late_delivery,2024-12-28 12:44:03
4429,130458,changed_mind,2024-12-07 03:24:31
4430,46711,changed_mind,2024-10-22 20:37:04
4431,28533,damaged,2025-07-01 11:28:46
4432,78242,not_as_described,2025-03-11 03:53:52
4433,114636,damaged,2025-01-18 07:55:17
4434,10420,changed_mind,2024-09-06 01:40:55
4435,19547,changed_mind,2024-07-28 07:12:54
4436,185606,late_delivery,2025-03-06 14:18:45
4437,73058,not_as_described,2025-02-09 15:22:26
4438,86796,late_delivery,2025-05-31 20:12:01
4439,133084,changed_mind,2024-11-28 16:36:43
4440,85042,damaged,2025-05-07 00:09:27
4441,105788,damaged,2024-11-06 10:16:41
4442,183138,late_delivery,2024-10-16 14:33:08
4443,89314,changed_mind,2025-05-20 02:19:01
4444,137826,damaged,2024-07-23 20:08:31
4445,126131,not_as_described,2024-09-07 14:53:41
4446,159021,changed_mind,2024-09-12 19:37:44
4447,35002,changed_mind,2025-02-28 19:38:32
4448,50197,damaged,2025-01-15 01:57:42
4449,20110,changed_mind,2024-12-13 00:42:56
4450,37361,late_delivery,2024-11-01 16:45:59
4451,35077,late_delivery,2025-06-26 00:33:35
4452,165532,changed_mind,2024-12-06 00:36:57
4453,147063,damaged,2024-10-29 18:03:02
4454,82260,not_as_described,2025-07-07 08:40:55
4455,30674,not_as_described,2025-03-14 22:58:31
4456,139882,not_as_described,2024-11-27 00:39:15
4457,50140,late_delivery,2025-02-04 21:48:30
4458,153753,not_as_described,2024-10-21 03:54:17
4459,185040,damaged,2025-03-05 13:33:35
4460,118321,changed_mind,2024-09-22 01:10:22
4461,157378,late_delivery,2024-10-01 03:15:50
4462,75494,late_delivery,2024-08-14 09:39:29
4463,168642,late_delivery,2024-10-10 20:27:54
4464,30858,late_delivery,2025-06-06 11:58:59
4465,178176,changed_mind,2024-07-29 15:05:48
4466,26139,damaged,2024-09-18 20:19:56
4467,185200,not_as_described,2025-04-04 02:32:30
4468,120063,late_delivery,2025-05-08 06:40:11
4469,119273,late_delivery,2025-02-14 23:48:11
4470,27312,changed_mind,2025-02-07 09:26:21
4471,23364,late_delivery,2025-01-19 15:00:12
4472,35893,not_as_described,2025-05-05 00:31:46
4473,45976,changed_mind,2025-01-31 07:49:18
4474,141525,not_as_described,2024-10-02 22:26:30
4475,155224,damaged,2024-07-23 03:32:26
4476,168766,not_as_described,2024-12-16 10:49:07
4477,155399,changed_mind,2025-02-20 03:13:09
4478,37774,damaged,2024-10-28 15:56:05
4479,34753,changed_mind,2025-02-05 14:20:50
4480,33506,late_delivery,2025-05-02 15:23:22
4481,142087,damaged,2024-08-05 19:35:15
4482,127997,late_delivery,2025-04-13 22:30:46
4483,106439,not_as_described,2025-06-29 02:46:00
4484,10829,damaged,2024-11-26 16:08:58
4485,157717,damaged,2025-01-30 12:48:21
4486,63340,late_delivery,2024-08-26 05:06:33
4487,44056,late_delivery,2025-02-11 04:05:46
4488,2625,late_delivery,2025-06-15 11:06:31
4489,160306,damaged,2024-11-29 01:24:58
4490,99660,not_as_described,2024-10-19 00:55:15
4491,80160,not_as_described,2025-03-17 20:23:38
4492,172596,not_as_described,2024-11-05 15:39:21
4493,71564,late_delivery,2025-06-11 00:08:25
4494,171438,damaged,2025-04-28 06:59:40
4495,17559,not_as_described,2024-10-28 16:42:20
4496,191316,late_delivery,2024-11-30 14:12:22
4497,157773,damaged,2024-07-20 07:09:04
4498,105432,damaged,2025-03-01 12:33:59
4499,74143,damaged,2025-01-17 07:20:08
4500,88087,not_as_described,2025-05-16 21:07:42
4501,16625,damaged,2025-06-22 21:55:24
4502,196640,changed_mind,2024-12-04 19:08:11
4503,133416,changed_mind,2024-12-04 09:44:37
4504,51754,changed_mind,2025-05-20 10:16:23
4505,35970,not_as_described,2024-08-16 09:05:39
4506,143780,changed_mind,2024-12-21 23:37:14
4507,156550,not_as_described,2024-12-06 02:49:36
4508,87295,damaged,2024-09-09 10:40:10
4509,5723,damaged,2025-05-04 07:20:36
4510,158039,late_delivery,2025-04-02 17:22:19
4511,44883,not_as_described,2025-03-15 17:47:12
4512,6391,late_delivery,2024-11-11 09:19:20
4513,66738,late_delivery,2024-08-16 06:50:12
4514,91047,damaged,2025-04-18 18:07:29
4515,21758,damaged,2025-03-19 06:47:32
4516,19571,not_as_described,2025-02-21 13:03:53
4517,23839,late_delivery,2024-08-19 04:47:10
4518,52124,damaged,2025-06-15 08:18:09
4519,85264,late_delivery,2025-03-31 00:52:33
4520,26400,late_delivery,2025-06-11 10:19:38
4521,181631,late_delivery,2025-06-14 10:04:59
4522,61937,changed_mind,2025-03-05 16:39:57
4523,165802,not_as_described,2024-11-26 18:49:23
4524,103597,not_as_described,2025-05-07 19:19:40
4525,39727,changed_mind,2025-02-17 16:40:04
4526,177541,late_delivery,2025-07-01 13:22:59
4527,119286,not_as_described,2025-02-08 05:48:40
4528,154924,changed_mind,2025-01-16 23:05:57
4529,147149,changed_mind,2025-05-25 08:08:20
4530,164921,late_delivery,2024-08-18 22:01:08
4531,98675,late_delivery,2024-09-28 02:30:16
4532,102678,not_as_described,2025-02-24 04:44:59
4533,177964,not_as_described,2025-03-23 07:30:20
4534,106160,changed_mind,2025-05-21 06:41:16
4535,94600,damaged,2024-11-11 16:28:32
4536,11299,late_delivery,2025-01-19 15:31:05
4537,63275,damaged,2025-04-01 08:05:19
4538,199850,not_as_described,2025-05-08 07:22:47
4539,196386,changed_mind,2025-04-23 13:41:27
4540,167230,damaged,2024-11-17 21:58:49
4541,26789,not_as_described,2025-03-14 22:25:10
4542,98791,late_delivery,2024-08-07 02:56:42
4543,51339,not_as_described,2024-07-31 14:58:04
4544,38707,not_as_described,2024-09-14 05:25:25
4545,42324,changed_mind,2025-01-27 18:55:30
4546,106213,damaged,2025-04-11 13:23:15
4547,58376,damaged,2024-10-06 12:30:51
4548,133248,late_delivery,2025-03-25 05:12:43
4549,79887,not_as_described,2024-10-02 08:25:07
4550,54094,changed_mind,2024-12-25 23:27:48
4551,146446,late_delivery,2025-02-16 08:41:56
4552,20589,late_delivery,2025-01-01 06:33:16
4553,6891,changed_mind,2024-08-26 13:33:40
4554,154138,changed_mind,2025-04-01 11:54:20
4555,159059,changed_mind,2024-11-17 18:26:31
4556,41682,changed_mind,2025-05-09 00:31:43
4557,63250,changed_mind,2025-03-30 01:45:44
4558,160878,damaged,2024-09-14 19:10:40
4559,115439,not_as_described,2025-04-19 09:53:41
4560,192838,damaged,2024-10-13 19:44:41
4561,18891,damaged,2025-02-24 05:25:49
4562,106619,late_delivery,2024-08-16 09:33:09
4563,116508,not_as_described,2025-02-26 08:35:28
4564,60701,not_as_described,2024-10-24 22:56:54
4565,171567,damaged,2025-06-21 19:33:15
4566,23581,changed_mind,2025-05-04 09:28:22
4567,40573,damaged,2025-03-17 14:44:00
4568,52114,damaged,2024-12-21 06:48:43
4569,185991,not_as_described,2024-07-12 18:29:21
4570,185065,changed_mind,2025-02-23 23:49:31
4571,99807,late_delivery,2025-03-09 10:03:11
4572,141921,not_as_described,2024-12-10 23:28:18
4573,132365,changed_mind,2024-10-23 18:43:24
4574,18149,late_delivery,2024-11-04 09:53:19
4575,199738,not_as_described,2024-09-20 10:46:50
4576,119325,late_delivery,2024-07-17 15:17:57
4577,195912,changed_mind,2024-11-25 23:39:17
4578,108975,not_as_described,2025-03-18 23:39:21
4579,47805,not_as_described,2024-08-02 01:58:21
4580,184952,changed_mind,2025-02-10 18:20:49
4581,176074,changed_mind,2024-10-05 00:14:41
4582,59583,not_as_described,2024-10-06 12:55:04
4583,81506,changed_mind,2025-04-12 15:29:20
4584,35388,late_delivery,2024-08-14 00:41:17
4585,154153,not_as_described,2025-05-05 05:22:47
4586,147380,damaged,2025-03-31 03:04:05
4587,27411,late_delivery,2024-08-16 12:14:50
4588,194761,late_delivery,2024-07-13 11:37:57
4589,94812,not_as_described,2024-08-17 01:58:29
4590,131412,late_delivery,2024-12-02 06:06:57
4591,59339,late_delivery,2025-02-10 03:38:37
4592,163098,late_delivery,2025-05-20 10:47:03
4593,3067,damaged,2024-07-21 05:03:08
4594,37364,changed_mind,2025-04-20 14:12:00
4595,191902,changed_mind,2024-11-25 06:16:23
4596,48145,changed_mind,2025-05-22 22:02:48
4597,116236,not_as_described,2024-09-28 09:47:05
4598,154279,not_as_described,2025-01-20 12:34:22
4599,119035,not_as_described,2024-10-08 06:58:01
4600,187833,changed_mind,2025-02-25 12:21:44
4601,66784,damaged,2025-02-11 14:46:06
4602,168637,changed_mind,2024-11-05 17:42:17
4603,139075,late_delivery,2024-12-30 13:10:12
4604,139517,not_as_described,2024-09-11 08:29:21
4605,152346,changed_mind,2024-09-30 22:18:07
4606,105964,damaged,2025-02-02 04:31:21
4607,143209,changed_mind,2024-12-16 08:44:42
4608,42355,damaged,2024-12-22 07:40:49
4609,51592,late_delivery,2024-09-12 09:16:14
4610,122685,late_delivery,2025-01-23 15:41:25
4611,94346,late_delivery,2024-10-18 16:42:04
4612,103179,changed_mind,2024-08-30 10:47:40
4613,95394,damaged,2025-01-26 16:48:58
4614,16863,damaged,2025-04-04 14:07:30
4615,79815,not_as_described,2025-02-07 09:06:18
4616,152572,changed_mind,2025-01-13 00:27:01
4617,57758,not_as_described,2025-05-15 09:07:59
4618,76247,late_delivery,2024-08-28 04:19:06
4619,45890,not_as_described,2024-12-13 18:31:42
4620,152035,late_delivery,2025-03-09 10:53:39
4621,94446,changed_mind,2025-03-14 13:45:37
4622,136826,changed_mind,2025-02-05 14:14:09
4623,23438,not_as_described,2024-10-03 04:53:40
4624,187119,late_delivery,2025-02-09 10:45:02
4625,102377,changed_mind,2025-06-03 10:33:48
4626,162133,damaged,2025-01-09 09:15:52
4627,57255,damaged,2024-08-25 01:00:31
4628,62716,changed_mind,2024-07-30 03:19:53
4629,126689,not_as_described,2024-10-23 15:35:15
4630,94696,changed_mind,2024-08-26 21:19:31
4631,23330,damaged,2025-01-10 09:28:20
4632,109963,late_delivery,2025-06-30 18:48:12
4633,138601,late_delivery,2025-05-24 15:44:03
4634,130471,damaged,2025-04-15 07:34:21
4635,169024,changed_mind,2025-05-17 20:15:38
4636,19892,late_delivery,2025-05-12 00:16:46
4637,27467,late_delivery,2025-06-04 01:39:19
4638,82830,late_delivery,2025-02-12 18:06:33
4639,199841,damaged,2024-08-20 15:07:23
4640,157088,damaged,2024-09-03 14:44:28
4641,111481,not_as_described,2025-04-15 17:15:41
4642,141522,not_as_described,2025-03-27 14:26:28
4643,40646,late_delivery,2024-08-09 00:44:15
4644,191918,not_as_described,2025-01-03 10:45:31
4645,1276,not_as_described,2025-06-27 14:09:53
4646,111683,late_delivery,2024-07-20 07:25:33
4647,141199,damaged,2025-06-20 09:05:54
4648,145301,damaged,2025-02-09 11:42:51
4649,38088,not_as_described,2024-07-25 05:26:18
4650,196125,changed_mind,2024-09-11 03:27:20
4651,81964,damaged,2024-07-23 15:41:54
4652,26550,changed_mind,2025-06-19 02:25:43
4653,32448,changed_mind,2025-02-09 13:21:24
4654,113360,late_delivery,2024-08-11 13:57:00
4655,60650,not_as_described,2024-12-05 11:58:54
4656,176169,late_delivery,2024-10-20 19:30:41
4657,196787,late_delivery,2025-05-27 21:26:17
4658,147433,damaged,2025-02-25 04:55:25
4659,104275,changed_mind,2024-10-17 02:48:22
4660,30378,late_delivery,2025-01-29 21:10:41
4661,187006,damaged,2024-07-14 09:59:09
4662,145837,late_delivery,2025-05-29 04:52:06
4663,141413,not_as_described,2025-01-21 23:34:33
4664,117283,late_delivery,2025-06-17 09:50:38
4665,137909,damaged,2025-03-07 01:54:48
4666,42405,damaged,2025-05-21 06:56:12
4667,97389,late_delivery,2025-07-07 18:20:27
4668,129594,changed_mind,2025-06-13 19:44:29
4669,168675,damaged,2024-10-27 11:10:28
4670,20864,damaged,2024-09-10 21:31:00
4671,136301,changed_mind,2024-10-19 05:14:38
4672,7090,not_as_described,2024-07-28 05:40:58
4673,190008,not_as_described,2024-09-06 01:55:23
4674,164911,late_delivery,2024-09-20 12:49:49
4675,103429,not_as_described,2024-09-02 13:57:17
4676,43262,late_delivery,2025-06-29 08:02:32
4677,160114,damaged,2025-06-02 00:49:05
4678,61894,changed_mind,2024-08-10 16:26:10
4679,95636,late_delivery,2025-02-10 07:35:19
4680,66449,not_as_described,2024-11-02 21:15:34
4681,61819,late_delivery,2024-08-16 04:14:12
4682,15667,not_as_described,2025-03-19 16:18:47
4683,133416,not_as_described,2024-09-09 17:33:19
4684,118029,changed_mind,2025-03-08 02:36:52
4685,34846,not_as_described,2024-10-24 03:14:16
4686,23695,late_delivery,2024-12-29 11:11:24
4687,144613,changed_mind,2024-12-20 18:42:56
4688,11690,changed_mind,2024-08-19 22:22:41
4689,188169,late_delivery,2024-11-09 03:12:57
4690,40601,changed_mind,2024-11-01 13:11:59
4691,151875,late_delivery,2024-07-15 03:18:06
4692,163841,damaged,2025-07-05 03:53:24
4693,87232,damaged,2025-04-07 03:34:02
4694,177059,late_delivery,2025-04-07 02:38:59
4695,91831,damaged,2024-12-04 11:46:17
4696,79999,damaged,2024-11-25 15:10:09
4697,116438,late_delivery,2024-10-28 19:53:42
4698,183386,changed_mind,2024-07-20 23:36:55
4699,93836,late_delivery,2025-03-11 14:09:38
4700,188952,not_as_described,2025-01-30 15:24:52
4701,126241,changed_mind,2024-09-17 14:41:44
4702,179650,changed_mind,2025-02-12 00:36:05
4703,62946,late_delivery,2024-08-28 05:00:10
4704,107866,late_delivery,2024-10-07 06:32:20
4705,93399,damaged,2024-07-20 09:36:24
4706,46461,changed_mind,2025-06-27 23:29:31
4707,104392,not_as_described,2024-07-17 15:17:36
4708,48933,damaged,2024-10-13 01:40:04
4709,83052,changed_mind,2024-12-17 18:31:42
4710,157263,damaged,2024-10-24 10:59:53
4711,88050,late_delivery,2025-02-11 08:43:37
4712,6677,late_delivery,2024-12-08 05:44:16
4713,124975,damaged,2025-04-19 17:34:07
4714,144375,changed_mind,2024-08-03 15:24:07
4715,52590,late_delivery,2025-05-30 12:08:53
4716,137812,changed_mind,2024-08-05 03:58:13
4717,127841,damaged,2024-10-27 11:43:04
4718,49019,changed_mind,2024-11-16 16:24:55
4719,77996,not_as_described,2024-09-01 20:58:31
4720,118599,damaged,2025-07-04 08:32:54
4721,173327,changed_mind,2024-07-17 05:12:51
4722,170885,changed_mind,2024-07-22 12:47:40
4723,187527,damaged,2024-10-07 15:33:56
4724,122633,changed_mind,2025-05-22 00:42:30
4725,75161,damaged,2025-02-23 04:16:39
4726,140328,not_as_described,2024-08-07 00:58:52
4727,108708,damaged,2025-06-25 01:27:53
4728,100668,damaged,2025-01-11 18:13:08
4729,12196,late_delivery,2025-04-17 13:33:57
4730,185896,damaged,2025-03-27 16:23:59
4731,93790,damaged,2024-08-01 03:24:38
4732,77338,damaged,2025-01-02 15:42:18
4733,133408,damaged,2024-10-13 06:26:55
4734,26739,changed_mind,2024-10-16 06:50:46
4735,123299,damaged,2025-01-20 08:46:36
4736,49084,changed_mind,2025-05-24 14:02:55
4737,177266,changed_mind,2025-04-01 17:13:09
4738,78696,damaged,2024-12-27 04:12:00
4739,55363,not_as_described,2024-07-14 01:39:46
4740,74823,damaged,2025-05-11 05:46:59
4741,192162,late_delivery,2025-05-14 09:12:09
4742,198300,changed_mind,2025-01-11 05:49:10
4743,76622,damaged,2024-08-31 16:47:04
4744,196739,not_as_described,2024-11-23 02:12:03
4745,78857,changed_mind,2025-04-17 21:48:50
4746,110156,damaged,2024-09-03 01:22:10
4747,147293,changed_mind,2025-03-14 21:59:49
4748,32479,not_as_described,2025-05-27 20:33:13
4749,38800,damaged,2025-05-16 03:14:27
4750,113282,changed_mind,2024-12-28 17:03:36
4751,98371,late_delivery,2024-10-20 12:09:27
4752,166471,late_delivery,2024-09-29 20:14:13
4753,4639,late_delivery,2025-05-03 08:21:00
4754,13545,damaged,2024-10-22 03:16:49
4755,63675,damaged,2024-11-22 18:01:06
4756,63560,not_as_described,2024-07-23 21:44:44
4757,180687,not_as_described,2024-11-11 20:33:04
4758,107178,not_as_described,2024-10-11 10:51:51
4759,110255,not_as_described,2025-02-17 11:05:52
4760,51304,late_delivery,2025-05-30 13:49:52
4761,127335,not_as_described,2025-04-03 10:05:42
4762,188080,changed_mind,2024-12-21 14:27:27
4763,12095,not_as_described,2024-12-28 16:12:49
4764,68364,damaged,2024-12-11 06:03:09
4765,25041,late_delivery,2024-07-26 04:48:12
4766,66010,late_delivery,2024-10-28 08:24:14
4767,13328,damaged,2024-12-29 09:56:51
4768,76089,not_as_described,2025-02-01 23:03:38
4769,36569,changed_mind,2024-12-20 16:10:33
4770,41698,changed_mind,2024-12-06 01:20:27
4771,56371,damaged,2025-06-01 10:39:28
4772,166778,not_as_described,2025-02-22 07:53:58
4773,15693,changed_mind,2025-03-20 20:21:09
4774,3500,not_as_described,2024-10-10 15:48:49
4775,91939,damaged,2024-09-12 23:20:58
4776,156088,not_as_described,2025-03-29 13:49:11
4777,71714,changed_mind,2025-04-02 00:27:39
4778,76285,damaged,2025-05-12 03:25:04
4779,89836,not_as_described,2025-01-10 22:02:17
4780,88954,not_as_described,2025-03-21 08:04:37
4781,48353,not_as_described,2025-01-09 09:48:01
4782,46956,changed_mind,2024-09-04 20:03:50
4783,121254,late_delivery,2025-03-04 15:09:34
4784,177324,damaged,2025-02-18 02:59:46
4785,132712,not_as_described,2025-05-19 02:18:53
4786,115438,not_as_described,2024-09-10 02:35:23
4787,59447,changed_mind,2025-02-18 08:46:45
4788,46766,damaged,2024-10-25 19:50:15
4789,124108,damaged,2024-11-29 19:07:29
4790,148285,late_delivery,2025-03-03 14:07:50
4791,156040,changed_mind,2025-03-07 12:02:49
4792,116613,changed_mind,2024-09-01 19:38:20
4793,85262,not_as_described,2025-02-14 22:59:55
4794,196365,damaged,2025-04-01 02:28:49
4795,137362,not_as_described,2025-04-18 13:29:00
4796,159727,changed_mind,2025-07-03 17:17:18
4797,136217,damaged,2025-04-01 22:22:44
4798,181079,changed_mind,2025-05-16 12:15:17
4799,197410,changed_mind,2025-03-11 16:04:18
4800,113571,damaged,2025-03-28 07:07:20
4801,151846,damaged,2024-10-13 20:19:48
